move_id,generation_id,flavor_text,flavor_text_jp
470,5,"The user employs its psychic power to average its Defense and Sp. Def stats with those of its target's.","ちょうのうりょくで じぶんと あいての ぼうぎょと とくぼうを たして はんぶんに わける。"
471,5,"The user employs its psychic power to average its Attack and Sp. Atk stats with those of the target's.","ちょうのうりょくで じぶんと あいての こうげきと とくこうを たして はんぶんに わける。"
472,5,"The user creates a bizarre area in which Pokémon's Defense and Sp. Def stats are swapped for five turns.","まかふしぎな くうかんを つくる。5ターンのあいだ すべてのポケモンの ぼうぎょと とくぼうが いれかわる。"
473,5,"The user materializes an odd psychic wave to attack the target. This attack does physical damage.","ふしぎな ねんぱを じったいかして あいてを こうげきする。ぶつりてきな ダメージを あたえる。"
474,5,"The user drenches the target in a special poisonous liquid. Its power is doubled if the target is poisoned.","とくしゅな どくえきを あびせかける。どく じょうたいの あいてには いりょくが 2ばいに なる。"
475,5,"The user sheds part of its body to make itself lighter and sharply raise its Speed stat.","からだの ムダな ぶぶんを けずる。じぶんの すばやさを ぐーんと あげて たいじゅうも かるく なる。"
476,5,"The user scatters a cloud of irritating powder to draw attention to itself. Opponents aim only at the user.","イライラさせる こなを じぶんに ふりかけて ちゅういを ひく。あいての こうげきを すべて じぶんに むける。"
477,5,"The user makes the target float with its psychic power. The target is easier to hit for three turns.","ちょうのうりょくで あいてを うかせる。3ターンの あいだ こうげきが あいてに あたりやすく なる。"
478,5,"The user creates a bizarre area in which Pokémon's held items lose their effects for five turns.","まかふしぎな くうかんを つくる。5ターンのあいだ すべてのポケモンの どうぐの こうかが なくなる。"
479,5,"The user throws a stone or projectile to attack an opponent. A flying Pokémon will fall to the ground when hit.","いしや たまを なげて とんでいる あいてを こうげきする。あいては うちおとされて じめんに おちる。"
480,5,"The user strikes the target with a fierce blow. This attack always results in a critical hit.","きょうれつな いちげきを あいてに くりだす。こうげきは かならず きゅうしょに あたる。"
481,5,"The user attacks the target with a bursting flame. The bursting flame damages Pokémon next to the target as well.","あたると はじける ほのおで あいてを こうげきする。はじけた ほのおは となりの あいてにも ふりかかる。"
482,5,"It swamps the area around the user with a giant sludge wave. It may also poison those hit.","ヘドロの なみで じぶんの まわりに いるものを こうげきする。どく じょうたいに することが ある。"
