id,flavor_text,flavor_text_jp
4153,"Their ribbonlike feelers increase their psychic power. They are always staring at something.","リボンのような　しょっかくで　サイコパワーを　ぞうふくさせる。　なにかを　じっと　みつめている。"
4154,"They intently observe both Trainers and Pokémon. Apparently, they are looking at something that only Gothita can see.","ポケモンや　トレーナーを　じっと　かんさつする。ゴチムにしか　みえない　なにかを　みつめているらしい。"
4155,"They use hypnosis to control people and Pokémon. Tales of Gothorita leading people astray are told in every corner.","さいみんじゅつで　ポケモンや　ひとを　あやつる。ねむったまま　ゴチミルに　つれさられる　むかしばなしもある。"
4156,"Starlight is the source of their power. At night, they mark star positions by using psychic power to float stones.","ほしあかりが　パワーの　みなもと。よるになると　サイコパワーで　いしを　うかべて　ほしの　はいちを　しるす。"
4157,"Starry skies thousands of light-years away are visible in the space distorted by their intense psychic power.","きょうりょくな　サイコパワーの　えいきょうで　くうかんが　ねじれて　しゅういに　ほしぞらが　うつるのだ。"
4158,"They can predict the future from the placement and movement of the stars. They can see Trainers' life spans.","ほしの　ばしょや　うごきから　みらいの　できごとを　よちする。　トレーナーの　じゅみょうも　みえる。"
4159,"They drive away attackers by unleashing psychic power. They can use telepathy to talk with others.","サイコパワーを　ほうしゅつして　おそってきた　てきを　げきたい。 テレパシーで　なかまと　かいわする。"
4160,"Because their bodies are enveloped in a special liquid, they can survive in any environment.","とくしゅな　えきたいで　からだが　つつまれているため　どんな　かんきょうでも　いきられる。"
4161,"Since they have two divided brains, at times they suddenly try to take two different actions at once.","2つに　ぶんれつした　のうみそを　もっているため　いきなり　ちがう　こうどうを　とることが　あるのだ。　"
4162,"When their brains, now divided in two, are thinking the same thoughts, these Pokémon exhibit their maximum power.","2つに　ぶんれつした　のうみそが　おなじことを　かんがえたとき　さいだいパワーが　はっきされる。"
4163,"When Reuniclus shake hands, a network forms between their brains, increasing their psychic power.","ランクルス　どうしが　あくしゅすると　のうみそが　ネットワークで　つながり　サイコパワーが　ぞうふくされるのだ。"
4164,"These remarkably intelligent Pokémon fight by controlling arms that can grip with rock-crushing power.","いわを　にぎりつぶす　あくりょくの　うでを　あやつり　たたかう。たかい　ちのうを　もつ　ポケモン。"
4165,"These bird Pokémon are excellent divers. They swim around in the water eating their favorite food-peat moss.","せんすいが　とくいな　とりポケモン。こうぶつの　みずゴケを　たべるため　すいちゅうを　およぎまわる。"
4166,"When attacked, it uses its feathers to splash water, escaping under cover of the spray.","てきに　おそわれると　ぜんしんの　うもうから　みずしぶきを　だす。みずけむりに　まぎれて　にげるのだ。"
4167,"Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.","よあけと　ともに　スワンナたちは　おどりはじめる。まんなかで　おどる　スワンナが　むれの　リーダー。"
4168,"It administers sharp, powerful pecks with its bill. It whips its long neck to deliver forceful repeated strikes.","クチバシの　こうげきは　きょうれつ。ながい　くびを　しならせて　れんぞくして　つきを　くりだす。"
4169,"The temperature of their breath is -58° F. They create snow crystals and make snow fall in the areas around them.","マイナス５０どの　いきを　はく。ゆきの　けっしょうを　つくって　あたりに　ゆきを　ふらせる。"
